Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
48984,0.3363987637862524,-0.47187752411786926,2.389878272218324,0.6173898097203253,-0.5418991243885478,0.587762985283748,-1.35725523082678,-0.5114505555502311,-0.974036223117877,0.34384482312429937,0.4264958189196887,-2.375666011092616,-0.6736231410334025,-0.6178924687323804,0.6373719775877937,-0.4321237093240537,-0.14395839378801126,0.6826360835687055,1.0555446021319752,0.46480213083197736,-0.6793047693657358,-0.5472836498662091,-0.5443635815090949,0.405719196379236,-0.8545904346457899,-0.6790431825585895,-1.065989113538929,-0.7194160407800809,28.82,0
163678,0.059281284053195875,0.47164195444806895,0.4945666021424846,-0.09682603739341075,0.862796985790489,0.8847264217541372,0.2515710848323196,-0.8804619648224059,-0.435204328616967,0.1211179983372052,0.6710370126798062,-0.015652061622168915,1.0149189824551577,1.8339226521937835,1.124625499115862,0.7573934689773892,-0.6631934483753588,-0.13224305412338289,-0.018504603229662724,-0.7397168175025604,0.001734356742450919,-0.8961150284365853,1.0886965586176958,-0.523057240038586,0.5440378567737789,0.26308080171222237,1.7951084483439408,-0.7184313326196915,2.94,0
122409,0.43802259742167515,0.19327806184938584,1.5830307939565351,-1.7195410067122203,-0.5666694125101056,0.16676961959651773,-2.2939763400335855,0.8168717800204081,-0.041015421003463615,-0.16805506568836506,0.1495974780735538,-0.21777358239188666,-0.5585147420938872,0.4636665716808817,-1.2514138724842268,-0.10523696808126758,-0.02582118504835844,0.704222289484417,0.045589703503008554,0.9783699377697719,-2.3449703830818662,1.1197903507401872,0.11785865224754775,-1.4688675648659923,-0.5633896649610052,-0.8047849781966527,0.08777943480896865,0.26183898640638015,51.97,0
149213,-0.7326922013038443,-0.8485206993879135,-0.4062747293897843,-1.0459126688570983,-1.1632205400904039,-1.850940357895268,-0.5462601710308971,1.6389408273441899,-0.5239965734553564,1.4960072127171782,0.6032860336737964,-1.7046970134962711,0.14205581159399971,0.7045347991025095,-0.09602740531935337,-0.3949621964965703,-0.1202705902025354,0.672607728782654,0.5305666045377343,-0.1504643998230734,-0.8393204017794592,0.379710524234558,1.232921095047247,-0.23827103780625178,-0.5071477427721613,1.1075653233086231,-0.5720024382631347,-0.3139950963079523,103.76,0
87498,0.1686593871932945,-0.5058800532342941,-0.28714009742338537,0.01421188881619715,0.5678534737712714,1.1722392467583935,0.1634774791674533,-0.3894178774930377,0.7348935034743387,2.234478901349309,-1.201030166076925,-0.32853490846273187,1.8133412052455489,-0.4794247417159312,-1.5312280631833775,0.17053186038799903,0.3058720550960282,0.11636345136596042,0.9083361610810946,1.3782840936226737,0.7753142105196469,-0.2473277330778225,0.1260005190440673,-1.5709280571217674,0.8047705218937661,-1.0649332891581382,0.9624164082830751,1.4280607771232459,1.31,0
64925,0.028099463348201726,1.0436756453687497,0.1781284257610645,1.3497046273106952,-1.5913144958759071,-0.35342674373599603,-0.566795173046099,-1.1944397580056998,0.09990554390240976,0.829962173071372,-0.5946058338395052,-1.8878248392503527,-1.1716698580672904,0.978924006865424,0.6655839669441933,1.3817838974519392,0.13291864175027399,-0.6582902412592208,-0.26984054067181684,1.1768562436185808,1.6620103962720332,-0.6140086070714053,-2.556317867471334,-0.5435929237236573,-0.16588304998337827,0.258912747542776,1.573412147525846,0.5882064070400744,56.42,0
17159,-0.015714939852446642,0.8261904736542662,-0.19425138823403457,-0.9005328851871436,-0.030950647931934562,1.388312701433808,0.16357333558865472,-2.2718859164259353,1.629323336618026,-0.4695521790613332,1.3082240778255405,0.3777276623216355,2.9233556173190878,-2.4094743212182905,0.40866528337216823,0.7502781441995143,0.2999074383672631,0.9207255128938933,-1.3630783448976937,-0.15933542469580347,0.45939041632785355,0.736078816342273,-1.1634616318999917,-2.10511118806279,-0.7649717533785967,1.0166296748863088,-0.012580063502112084,0.2033953100502551,40.0,0
82798,0.5035970641448175,-0.04524962373931993,0.010798164809699931,-0.9759798082916668,-0.4741455811234567,-0.5526279949062014,2.0799459236905222,-0.027670667594261386,-0.6892290702168566,0.8537130456828279,1.880435146402655,0.411786291045867,-0.4963047309552837,-0.7899260252882596,0.054076819846971345,0.46266613681988766,0.7528272138084728,0.14378800992552931,-1.442726721373246,-1.0478220541276921,-1.3614723361327292,-0.027827544629273795,-0.08916658163496832,-1.8007003177768348,1.0262564262709848,-0.6377949051165285,0.971609563251387,0.3776314694329093,37.17,0
75766,0.6990923818599891,0.8233525162789653,0.7619189864356664,0.14493741478118077,0.8907380837748904,1.1092602022229239,0.6575196074958747,-0.4161940027301405,-0.784035874993974,0.027951455244459925,-0.07303347981880252,0.8791763014344264,-2.819930932003421,1.3383637314463854,-1.0692216652897593,0.3194012335955807,1.2129727292261878,1.7273039250619577,-1.7540855626693543,-1.2867612946527365,-0.9275643528624586,-1.1423396797667025,1.9283735658089192,1.2035365819066925,-0.1680674772143007,1.0832128219319013,-0.9195224661394502,-0.8939553907625805,63.57,0
30535,0.6567973311639799,-1.5145748438162376,1.7092924947296217,0.711622650470823,0.7519026180326984,1.7157560080062453,0.8132965765830771,0.32249071567281723,-0.8112132138555481,1.3301830863062143,-2.5234874702078773,-0.09223420463328048,-0.7971427244065673,0.635381358822269,0.1643183319010117,1.942668124161504,-0.9634775377351934,-0.2610940984625762,1.7815366819670446,-1.1396917050472075,1.8899948973205154,0.7654492384322756,-1.0661332714733105,-0.6120562264634115,0.2844917858945168,-0.35845260598715023,-0.4303158446454495,-0.5460979756170437,28.19,0
62623,-0.7935050176726108,-0.25790216454354326,0.6758087300440805,1.6012382271420407,0.1542473137340681,-1.1116253277387267,0.120225633434213,0.2364246762624486,-0.23541562191322188,-0.3456095146966987,0.3417289147404346,-1.9161671796658788,-0.162879577459441,1.4570786255365673,-0.7710174183652497,0.443273298006406,-0.7156700137176393,-0.04476030761217351,-0.9212451114429066,-0.28106763794136613,0.22188350877209947,-0.8423708057273436,-2.149313550918133,-0.18163646429707533,1.7286815758143066,1.2342478154274732,1.302985498716921,-0.14159304810369086,104.28,0
93426,0.15720185509707793,-0.2682630619495127,-0.9336381092629248,-0.0757708272214536,-1.1866415173650475,-0.39832090602396175,2.629212631300273,0.7978026730494165,-0.4288429356304376,3.0871551501984054,-0.5548717127707574,-0.2736960962323843,0.0669818078187328,-0.12990978298068626,0.020545378887715026,-0.707116004632279,0.411026654818728,-0.1642041046965167,-2.28971554979263,-0.4237754556079923,0.2523179057305393,0.3236984420148996,1.3334884995050678,1.1056131129487234,-0.6663091219490861,-0.09861764364055987,0.3272892692834113,0.7881435439709441,0.89,0
136602,0.7491056769643236,-1.5231608704717607,0.5377659584069555,1.3478557813290364,-1.4725083780410089,3.1419669772877987,-0.5984936167163358,1.0902745063442603,-0.5951017941547194,-0.8620498814044937,0.6728862163174513,-1.4057547306529559,1.5956098230109483,1.5891644192479266,0.629914862046294,0.814169483332352,-1.0445742198567156,1.0666831087145028,-0.5951967309422915,-0.842497491366701,0.7287592831437797,0.22533188874780258,-0.06236933943665402,1.2871677931498755,-0.30160213364304606,-0.5870218183512091,0.2731493170042062,-0.22106553661032657,20.72,0
9268,2.783938046489837,-2.564341981460694,0.8819299103832398,-0.01988972949079046,-0.46450692550248796,0.4331447692319086,0.4933833004115225,2.3636334436753845,-0.3024668382073511,0.13213672133598095,-0.7159168507585327,-1.3075743838910012,-1.2268755345137894,0.258521914719623,0.09515652268246423,0.09912653615463717,-0.3967449789943736,-0.22315963418089083,-0.8590275388687091,-0.8145042107616101,0.4779438773339067,0.547141675060477,-0.22344290986312845,1.7912650641707064,0.5337032009686378,-0.5499502194404766,0.8664175854545542,0.8250185797217593,52.76,0
170171,0.19059870511452282,0.5990933258291411,-2.1388003148093153,-1.342706558506284,-0.6295165480490841,-0.6577727605556882,-0.6018872112012336,-0.9083021309658057,-0.0365333499186106,0.9924608314945266,0.6283069254711667,-1.5567633458787242,-0.13735417390614396,-0.5031562320550136,0.5992319471129663,0.6058855479572698,1.5787835766122518,-1.0519149250556892,1.4201769626933733,-0.45062128407489505,-0.9499579542467819,0.30102360416356155,1.0796812047223765,-1.2797979861194704,0.03311461139173281,0.04440721278635651,0.7940963749594439,-0.3289683339974436,180.02,0
101551,2.0417949561281974,2.7966237033071035,4.662707993523862,0.5505434952063761,1.8880427828481205,3.6900239855290877,4.128731978843119,-0.6962569960338136,3.428088757156699,4.335897727702756,2.6780186261015366,2.5733037749577297,1.2957879475768643,3.5303128348043407,0.7242360384224962,3.3728109352348072,2.8631997335110393,1.7998812841374305,2.709990613954652,1.981500437985996,3.000113518589069,2.18602507506775,3.4018869430654535,1.6093576653979977,1.2687099697556437,0.8415617474283397,3.9408668555634763,2.9123690661812605,330.26,1
66803,-1.710529578525031,-1.4406527388068167,-0.34978376095685226,0.06363324036855514,0.09654526353877511,0.028596776718344066,1.0288382954128117,0.5881999349718571,-0.16879678670214526,-1.120422659911617,-0.10659476091465178,0.15013463400621807,-0.20492379177410888,-0.9006471182276757,2.4494597989581,0.3856600004692377,1.5502496727721666,-1.25217444746434,1.5416728117963672,-1.5889472829161095,-0.4153168821352231,0.40219263744772177,0.6513450123530482,0.9591329303254789,1.0890093245464512,1.1679316629539074,0.9780005241715597,0.6117575759613151,34.84,0
156730,0.8875116144162691,-0.6268578695381544,1.7807294381452228,0.30310566610057876,0.2740057850855715,-1.3112210101751152,0.24749779683721096,-0.6869157557924875,-0.3190076667528238,0.5591592889031847,0.018780304316449253,1.7710958993105541,0.7752793962954228,0.8088929201060098,-0.5616070350381638,1.238237940646432,-0.7145145324057387,-0.866195598693432,0.48849467245324274,-0.38346104575765333,-0.0949065692709303,0.13747634514114523,1.366472842343359,0.08512205729781484,0.9811211880125139,0.7942566781620701,-1.426675895220339,0.09183575826834649,68.82,0
121626,-0.047643711157044355,0.34245691800751443,-0.012744150488368224,-0.049808631826575855,-0.4843091805863683,-0.051628472292269405,0.026122431539725762,-0.8555113579782533,0.34011770640464495,1.0479420617521424,0.47978744298417564,-0.8447164617560955,1.0076534926003966,-1.3381590686231228,-0.3540615468670893,-0.8802201908223272,-0.9048919260478666,-0.08056579831237083,-0.46225728008085143,0.7942455910009673,-2.201666136798076,-0.3219925272935952,-0.06605499889747726,0.9957084205227055,-0.1675573394012255,0.11454367444335421,-0.07239762402761732,0.6566942596644293,25.09,0
57175,1.4966859483354804,3.032538426902393,1.4229417798922763,3.06563533064017,1.4153030529741126,1.8676089061635954,4.0113710241441,0.5642159090630643,1.8899973371846202,1.873591048342182,2.487456833313909,2.44596844636834,0.8743969450897509,2.9796849918340493,2.4511746653684288,0.30700933025968347,3.809774711167909,-2.8082865876046395,5.504024149612888,2.900847926273144,0.8402881658291474,2.460274557566757,1.575049660216819,3.1648571471278193,2.8899369904655368,0.6957952080320005,0.612377754152619,1.8292009103950249,152.37,1
2747,0.6170037757151301,-0.8427350964869222,0.651065056670304,1.9497325956012295,0.054318886454236576,-0.7596188410483099,0.477553716125646,1.2059268076165879,0.24527783777842976,-0.49585841073681297,-0.07861763854148529,0.768517114149556,0.4914750636819405,-1.985662156399315,1.4205213432886483,-1.6684387539026282,-1.4312823876380543,0.6378481065159813,0.011928237400157101,-1.3691365373494646,1.0056550930765973,-0.1024217660169797,0.5638631689243543,0.5920402367006328,-1.0976446495794714,-3.0062444281096803,0.10327915300694296,1.1866474755614906,183.99,0
5311,-1.1970870633383028,0.2289785381885402,0.03563545985045589,-0.3296173418064082,0.636631484412815,-2.02666212974334,0.5283254342102823,0.5128436130793774,0.14596160971315017,-0.5528350346211797,-2.097895441308674,-0.7251330935163611,0.1420154122552323,-1.0065132927095803,0.6973130389123985,1.873020623575457,0.835479221822892,-0.39242955445781563,-0.2893644251178287,0.4845203454780153,-0.3322577446893506,0.9366603098467922,0.14144051292335458,-0.7620952849456515,-0.21800280858313795,0.5275150157556011,0.5581367230264489,-0.06786623107310033,10.53,0
109556,2.2448066060105636,-0.3899103910097781,1.9993172062498041,0.04476686709490358,-1.3412746710182866,-0.13886258719467168,0.35154795882588885,0.005852336725376426,1.042019483162937,0.3344992017781177,-0.8302551890371905,-1.4615561772508157,-1.1176699270119939,1.051979954209332,-1.0031120160399785,0.07698841972489333,-1.0674443455465519,1.0894219244900503,0.10377283680043611,-0.3769103244098489,-0.31509673303210933,0.4127827528239263,-0.5910131735271067,1.0490496068543376,-2.643516255798053,1.105638510041112,-2.1017043281098022,-1.164797015080235,11.65,0
2568,-0.21745697690402407,-0.8972363313613058,-0.21320712690516425,-1.0444947463998786,1.5673078666389522,-0.7420197415569786,-0.1435123443554117,0.21057003395846483,1.5825939654815921,0.8414927044708567,-1.5926010843436085,-0.7616882062335985,1.2375720474841172,2.2362996208482406,0.1690725294551869,-0.24675066209887558,0.15312256259107648,-1.3481535740182657,-0.5150082763556918,-0.6279825864826378,0.7969958637222746,-0.4489989691238941,0.07132431612448889,0.345151149806441,-0.6292675989255446,0.02696115618635197,0.15154320843246893,-0.037500823074493095,39.85,0
108066,-0.9134125373224152,0.3406152512883598,0.6868317905426461,-0.22500590337037538,-0.11299178186808652,0.06385630133414286,0.06002900575201227,1.0019522677917667,2.5436678953015277,0.5587697845606268,-0.656910600497474,0.46344307236081883,-0.11662993240039445,1.0441910887908652,0.2478329768740235,0.32876030034284537,1.0832732434662167,0.18956385643463108,0.4040586174594176,0.6312172004951938,0.7841664442175588,-0.5680244332925911,0.5150546263523341,2.0632470043519078,-0.37248612150535443,0.6675221127023412,-0.42154221565931843,-0.39518983303106436,41.02,0
